x,f_x,fourier_series,fft_restored,error_series,error_fft
-2.31849537834927,0.544644,0.5436085829389,0.545400405883788,0.00103541706109933,0.000756405883788003
-2.31535378569568,0.543169,0.542101586757851,0.543928825378417,0.00106741324214876,0.000759825378417012
-2.31221219304209,0.541696,0.540601283998358,0.542459045410155,0.00109471600164235,0.000763045410155372
-2.3090706003885,0.540225,0.539107754985916,0.540989265441894,0.00111724501408372,0.000764265441894119
-2.30592900773491,0.538756,0.537621059763573,0.539519485473633,0.00113494023642746,0.000763485473632586
-2.30278741508132,0.537289,0.536141237989736,0.538056373596191,0.00114776201026368,0.000767373596190946
-2.29964582242773,0.535824,0.534668308919653,0.53659439086914,0.00115569108034719,0.00077039086913977
-2.29650422977414,0.534361,0.533202271470033,0.535132408142089,0.0011587285299669,0.000771408142088426
-2.29336263712055,0.5329,0.531743104366001,0.533670425415037,0.00115689563399868,0.000770425415037357
-2.29022104446696,0.531441,0.530290766369214,0.532215782165526,0.00115023363078637,0.000774782165525956
-2.28707945181337,0.529984,0.528845196585662,0.530761596679687,0.00113880341433792,0.000777596679686798
-2.28393785915978,0.528529,0.527406314851379,0.529307411193847,0.00112268514862068,0.000778411193847361
-2.28079626650619,0.527076,0.525974022193966,0.527853439331055,0.00110197780603383,0.000777439331055119
-2.2776546738526,0.525625,0.524548201367549,0.526407051086426,0.00107679863245058,0.000782051086425817
-2.27451308119901,0.524176,0.523128717458527,0.524960662841796,0.00104728254147324,0.000784662841796568
-2.27137148854542,0.522729,0.52171541855917,0.523514274597167,0.00101358144082997,0.000785274597167152
-2.26822989589183,0.521284,0.520308136505908,0.522068771362304,0.000975863494092288,0.000784771362303482
-2.26508830323824,0.519841,0.518906687678871,0.520630180358886,0.000934312321128505,0.000789180358885755
-2.26194671058465,0.5184,0.517510873859072,0.519191589355468,0.000889126140927621,0.00079158935546797
-2.25880511793106,0.516961,0.516120483139346,0.51775299835205,0.000840516860654117,0.000791998352050349
-2.25566352527747,0.515524,0.51473529088504,0.516315963745117,0.000788709114959651,0.000791963745116808
-2.25252193262388,0.514089,0.513355060740221,0.514885169982909,0.000733939259778937,0.000796169982909545
-2.24938033997029,0.512656,0.51197954567503,0.513454376220702,0.00067645432497021,0.000798376220702224
-2.2462387473167,0.511225,0.510608489069687,0.512023582458495,0.000616510930312453,0.000798582458495178
-2.24309715466311,0.509796,0.509241625830512,0.510595016479491,0.000554374169487892,0.000799016479491099
